Dist Code,Year,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
238,2011,Uttarakhand,Almorah,32.47,40.71,1253.77,51.28,57.98,1130.66,0.0,0.0,0.0
238,2012,Uttarakhand,Almorah,31.56,39.4,1248.42,52.78,73.45,1391.63,0.0,0.0,0.0
238,2013,Uttarakhand,Almorah,29.18,38.04,1303.63,49.45,70.39,1423.46,0.0,0.0,0.0
238,2014,Uttarakhand,Almorah,30.03,39.7,1322.01,50.86,54.95,1080.42,0.0,0.0,0.0
238,2015,Uttarakhand,Almorah,31.9,39.18,1228.21,49.79,33.45,671.82,0.0,0.0,0.0
238,2016,Uttarakhand,Almorah,29.64,40.74,1374.8,47.15,51.28,1087.56,0.0,0.0,0.0
238,2017,Uttarakhand,Almorah,28.79,36.67,1273.68,45.16,61.66,1365.53,0.0,0.0,0.0
239,2010,Uttarakhand,Pithorgarh,29.76,35.91,1206.65,33.98,45.59,1341.67,0.0,0.0,0.0
239,2011,Uttarakhand,Pithorgarh,28.97,36.97,1276.15,32.97,43.76,1327.27,0.0,0.0,0.0
239,2012,Uttarakhand,Pithorgarh,26.21,34.18,1304.08,30.64,45.72,1492.17,0.0,0.0,0.0
239,2013,Uttarakhand,Pithorgarh,27.01,37.7,1395.78,29.54,46.47,1573.12,0.0,0.0,0.0
239,2014,Uttarakhand,Pithorgarh,26.44,33.74,1276.1,29.03,42.55,1465.73,0.0,0.0,0.0
239,2015,Uttarakhand,Pithorgarh,26.49,35.07,1323.9,29.68,32.96,1110.51,0.0,0.0,0.0
239,2016,Uttarakhand,Pithorgarh,27.51,37.07,1347.27,29.0,47.42,1635.1,0.0,0.0,0.0
239,2017,Uttarakhand,Pithorgarh,26.3,33.83,1286.44,27.44,50.85,1852.93,0.0,0.0,0.0
240,2010,Uttarakhand,Chamoli,22.14,32.43,1464.77,25.85,38.29,1481.24,0.0,0.0,0.0
240,2011,Uttarakhand,Chamoli,20.02,27.22,1359.64,23.11,34.15,1477.72,0.0,0.0,0.0
240,2012,Uttarakhand,Chamoli,21.25,28.85,1357.65,24.76,36.85,1488.29,0.0,0.0,0.0
240,2013,Uttarakhand,Chamoli,20.28,26.64,1313.61,24.29,36.26,1492.8,0.0,0.0,0.0
240,2014,Uttarakhand,Chamoli,20.21,26.09,1290.95,23.44,27.35,1166.81,0.0,0.0,0.0
240,2015,Uttarakhand,Chamoli,20.39,28.12,1379.11,23.74,26.47,1115.0,0.0,0.0,0.0
240,2016,Uttarakhand,Chamoli,20.7,27.62,1334.57,24.01,31.66,1318.59,0.0,0.0,0.0
240,2017,Uttarakhand,Chamoli,19.59,27.22,1389.64,24.31,33.63,1383.14,0.0,0.0,0.0
241,2010,Uttarakhand,Uttar Kashi,10.4,17.13,1647.12,12.13,20.49,1689.2,0.0,0.0,0.0
241,2011,Uttarakhand,Uttar Kashi,10.62,17.17,1616.76,11.5,18.91,1644.35,0.0,0.0,0.0
241,2012,Uttarakhand,Uttar Kashi,9.92,18.6,1875.0,10.58,18.39,1738.19,0.0,0.0,0.0
241,2013,Uttarakhand,Uttar Kashi,9.01,15.98,1773.58,10.02,17.87,1783.43,0.0,0.0,0.0
241,2014,Uttarakhand,Uttar Kashi,9.92,16.5,1663.31,9.96,13.64,1369.48,0.0,0.0,0.0
241,2015,Uttarakhand,Uttar Kashi,10.74,18.98,1767.23,11.58,18.81,1624.35,0.0,0.0,0.0
241,2016,Uttarakhand,Uttar Kashi,10.11,17.89,1769.86,11.12,18.91,1699.63,0.0,0.0,0.0
241,2017,Uttarakhand,Uttar Kashi,10.25,17.57,1714.51,10.67,17.71,1660.01,0.0,0.0,0.0
242,2010,Uttarakhand,Tehri Garhwal,11.4,16.66,1461.4,23.82,36.93,1550.38,0.0,0.0,0.0
242,2011,Uttarakhand,Tehri Garhwal,12.38,18.41,1487.08,24.14,33.56,1390.22,0.0,0.0,0.0
242,2012,Uttarakhand,Tehri Garhwal,11.11,16.01,1441.04,24.81,37.15,1497.38,0.0,0.0,0.0
242,2013,Uttarakhand,Tehri Garhwal,11.35,17.6,1550.66,22.38,32.75,1463.36,0.0,0.0,0.0
242,2014,Uttarakhand,Tehri Garhwal,11.29,18.99,1682.02,23.74,25.99,1094.78,0.0,0.0,0.0
242,2015,Uttarakhand,Tehri Garhwal,11.63,19.88,1709.37,23.84,29.14,1222.32,0.0,0.0,0.0
242,2016,Uttarakhand,Tehri Garhwal,11.87,18.66,1571.21,22.71,32.23,1419.45,0.0,0.0,0.0
242,2017,Uttarakhand,Tehri Garhwal,10.41,20.49,1966.97,20.69,32.75,1583.0,0.0,0.0,0.0
243,2010,Uttarakhand,Garhwal,17.18,18.65,1085.56,28.24,32.89,1164.66,0.0,0.0,0.0
243,2011,Uttarakhand,Garhwal,15.98,18.44,1153.94,25.29,32.35,1279.16,0.0,0.0,0.0
243,2012,Uttarakhand,Garhwal,15.53,18.21,1172.57,22.73,31.02,1364.72,0.0,0.0,0.0
243,2013,Uttarakhand,Garhwal,13.92,17.91,1286.64,22.43,30.68,1367.81,0.0,0.0,0.0
243,2014,Uttarakhand,Garhwal,14.57,17.36,1191.49,20.85,25.15,1206.23,0.0,0.0,0.0
243,2015,Uttarakhand,Garhwal,12.52,16.76,1338.66,16.78,18.48,1101.31,0.0,0.0,0.0
243,2016,Uttarakhand,Garhwal,10.85,15.18,1398.36,18.19,22.38,1230.43,0.0,0.0,0.0
243,2017,Uttarakhand,Garhwal,10.02,13.87,1384.61,13.44,21.2,1576.88,0.0,0.0,0.0
244,2010,Uttarakhand,Dehradun,11.19,21.83,1950.85,20.96,48.7,2323.47,0.0,0.0,0.0
244,2011,Uttarakhand,Dehradun,10.91,23.08,2115.49,21.25,51.86,2440.47,0.0,0.0,0.0
244,2012,Uttarakhand,Dehradun,11.05,22.7,2054.3,19.93,45.29,2272.45,0.0,0.0,0.0
244,2013,Uttarakhand,Dehradun,10.11,21.54,2130.56,19.06,47.19,2475.87,0.0,0.0,0.0
244,2014,Uttarakhand,Dehradun,9.18,17.67,1924.84,18.82,29.42,1563.23,0.0,0.0,0.0
244,2015,Uttarakhand,Dehradun,10.25,22.13,2159.02,17.83,33.56,1882.22,0.0,0.0,0.0
244,2016,Uttarakhand,Dehradun,10.19,20.74,2036.13,17.47,42.47,2430.99,0.0,0.0,0.0
244,2017,Uttarakhand,Dehradun,9.29,19.56,2105.25,16.85,39.43,2340.32,0.0,0.0,0.0
601,2010,Assam,Cachar,226.24,484.37,2140.96,0.14,0.17,1214.29,0.18,0.01,55.56
601,2011,Assam,Cachar,231.41,518.02,2238.54,0.08,0.1,1250.0,0.17,0.01,58.82
601,2012,Assam,Cachar,231.39,497.93,2151.91,0.08,0.09,1125.0,0.16,0.01,62.5
601,2013,Assam,Cachar,220.66,444.13,2012.73,0.08,0.09,1125.0,0.14,0.01,71.43
601,2014,Assam,Cachar,230.62,515.42,2234.93,0.08,0.09,1125.0,0.14,0.01,71.43
601,2015,Assam,Cachar,229.66,452.79,1971.57,0.07,0.08,1142.86,0.14,0.01,71.43
601,2016,Assam,Cachar,232.73,466.41,2004.13,0.06,0.08,1333.33,0.12,0.01,68.78
601,2017,Assam,Cachar,220.46,410.15,1860.41,0.05,0.08,1388.89,0.11,0.01,66.67
602,2010,Assam,Darrang,348.39,670.09,1923.39,6.33,8.37,1322.27,0.02,0.0,0.0
602,2011,Assam,Darrang,348.28,625.31,1795.42,5.12,5.49,1072.27,0.0,0.0,0.0
602,2012,Assam,Darrang,332.25,690.2,2077.35,3.62,3.72,1027.62,0.09,0.01,111.11
602,2013,Assam,Darrang,326.36,632.91,1939.3,3.01,3.65,1212.62,0.01,0.0,0.0
602,2014,Assam,Darrang,336.82,719.26,2135.44,2.26,3.01,1331.86,0.01,0.0,0.0
602,2015,Assam,Darrang,335.64,727.47,2167.41,2.11,2.64,1251.18,0.01,0.0,0.0
602,2016,Assam,Darrang,328.99,682.28,2073.87,1.28,1.61,1261.14,0.01,0.0,69.23
602,2017,Assam,Darrang,325.73,705.38,2165.54,1.19,1.24,1043.7,0.01,0.0,124.62
603,2010,Assam,Dibrugarh,140.73,291.54,2071.63,0.17,0.22,1294.12,0.0,0.0,0.0
603,2011,Assam,Dibrugarh,142.05,223.28,1571.84,0.06,0.07,1166.67,0.0,0.0,0.0
603,2012,Assam,Dibrugarh,136.65,256.98,1880.57,0.05,0.06,1200.0,0.0,0.0,0.0
603,2013,Assam,Dibrugarh,140.39,253.89,1808.46,0.04,0.05,1250.0,0.0,0.0,0.0
603,2014,Assam,Dibrugarh,138.24,234.63,1697.27,0.05,0.06,1200.0,0.0,0.0,0.0
603,2015,Assam,Dibrugarh,142.05,268.08,1887.22,0.01,0.01,1000.0,0.0,0.0,0.0
603,2016,Assam,Dibrugarh,136.61,244.61,1790.58,0.01,0.01,1333.33,0.0,0.0,180.0
603,2017,Assam,Dibrugarh,141.46,266.26,1882.21,0.01,0.02,1428.57,0.0,0.0,0.0
604,2010,Assam,Goalpara,380.68,763.77,2006.35,15.84,20.75,1310.05,0.06,0.0,0.0
604,2011,Assam,Goalpara,368.67,689.19,1869.4,13.96,19.28,1381.18,0.04,0.0,0.0
604,2012,Assam,Goalpara,378.9,771.09,2035.09,12.17,18.34,1507.64,0.05,0.0,0.0
604,2013,Assam,Goalpara,364.15,835.72,2295.02,11.1,14.75,1328.65,0.05,0.0,0.0
604,2014,Assam,Goalpara,358.88,802.94,2237.35,7.72,10.11,1308.99,0.04,0.0,0.0
604,2015,Assam,Goalpara,356.18,737.67,2071.04,6.6,9.09,1376.44,0.04,0.0,0.0
604,2016,Assam,Goalpara,359.26,812.66,2262.03,5.39,7.38,1369.05,0.02,0.0,83.86
604,2017,Assam,Goalpara,348.15,763.55,2193.13,5.73,8.32,1451.32,0.01,0.0,76.8
605,2010,Assam,Kamrup,491.76,993.12,2019.52,10.37,15.0,1446.48,0.04,0.0,0.0
605,2011,Assam,Kamrup,488.48,913.45,1869.98,9.91,10.85,1094.85,0.02,0.0,0.0
605,2012,Assam,Kamrup,453.14,927.06,2045.86,9.15,11.92,1302.73,0.02,0.0,0.0
605,2013,Assam,Kamrup,461.88,979.23,2120.1,9.03,12.36,1368.77,0.02,0.0,0.0
605,2014,Assam,Kamrup,455.11,992.44,2180.66,7.7,9.07,1177.92,0.02,0.0,0.0
605,2015,Assam,Kamrup,445.0,945.56,2124.85,7.25,7.35,1013.79,0.02,0.0,0.0
605,2016,Assam,Kamrup,442.4,949.9,2147.15,6.48,8.95,1381.62,0.02,0.0,100.0
605,2017,Assam,Kamrup,427.41,1051.16,2459.38,5.9,8.78,1488.31,0.01,0.0,96.92
606,2010,Assam,Karbi Anglong,126.1,237.35,1882.24,1.2,1.51,1258.33,0.82,0.07,85.37
606,2011,Assam,Karbi Anglong,121.57,174.4,1434.56,1.23,1.81,1471.54,0.72,0.06,83.33
606,2012,Assam,Karbi Anglong,128.42,199.17,1550.93,1.17,1.51,1290.6,1.16,0.1,86.21
606,2013,Assam,Karbi Anglong,130.2,219.92,1689.09,1.17,1.51,1290.6,0.82,0.07,85.37
606,2014,Assam,Karbi Anglong,128.0,218.19,1704.61,1.18,1.43,1211.86,0.57,0.05,87.72
606,2015,Assam,Karbi Anglong,129.58,213.17,1645.08,1.16,1.36,1172.41,0.58,0.05,86.21
606,2016,Assam,Karbi Anglong,133.53,247.31,1852.07,1.16,1.79,1550.09,0.61,0.06,91.34
606,2017,Assam,Karbi Anglong,132.87,255.01,1919.27,1.17,1.62,1385.67,0.52,0.05,92.25
607,2010,Assam,Lakhimpur,217.52,345.12,1586.61,0.56,0.57,1017.86,0.02,0.0,0.0
607,2011,Assam,Lakhimpur,229.3,368.12,1605.41,0.48,0.28,583.33,0.02,0.0,0.0
607,2012,Assam,Lakhimpur,225.3,439.02,1948.6,0.41,0.54,1317.07,0.03,0.0,0.0
607,2013,Assam,Lakhimpur,223.45,389.72,1744.1,0.15,0.07,466.67,0.03,0.0,0.0
607,2014,Assam,Lakhimpur,209.71,392.43,1871.3,0.11,0.06,545.45,0.02,0.0,0.0
607,2015,Assam,Lakhimpur,211.61,383.71,1813.29,0.04,0.02,500.0,0.01,0.0,0.0
607,2016,Assam,Lakhimpur,193.62,333.4,1721.92,0.04,0.03,750.0,0.01,0.0,72.0
607,2017,Assam,Lakhimpur,190.66,345.26,1810.82,0.01,0.01,1200.0,0.01,0.0,75.0
608,2010,Assam,North Cachar Hil / Dima hasao,15.25,21.66,1420.33,0.04,0.05,1250.0,0.22,0.02,90.91
608,2011,Assam,North Cachar Hil / Dima hasao,15.57,36.09,2317.92,0.03,0.03,1000.0,0.22,0.02,90.91
608,2012,Assam,North Cachar Hil / Dima hasao,16.19,36.96,2282.89,0.0,0.0,0.0,0.22,0.02,90.91
608,2013,Assam,North Cachar Hil / Dima hasao,15.82,31.84,2012.64,0.0,0.0,0.0,0.01,0.0,0.0
608,2014,Assam,North Cachar Hil / Dima hasao,14.7,34.51,2347.62,0.01,0.01,1000.0,0.06,0.0,0.0
608,2015,Assam,North Cachar Hil / Dima hasao,14.61,31.83,2178.64,0.0,0.0,0.0,0.06,0.01,166.67
608,2016,Assam,North Cachar Hil / Dima hasao,15.03,31.7,2108.61,0.0,0.0,0.0,0.06,0.01,90.0
608,2017,Assam,North Cachar Hil / Dima hasao,13.79,31.09,2254.3,0.0,0.0,0.0,0.06,0.01,94.43
609,2010,Assam,Nagaon,274.15,543.86,1983.8,8.48,7.99,942.22,0.03,0.0,0.0
609,2011,Assam,Nagaon,282.09,530.2,1879.54,8.48,9.73,1147.41,0.03,0.0,0.0
609,2012,Assam,Nagaon,259.56,564.62,2175.3,6.64,7.44,1120.48,0.03,0.0,0.0
609,2013,Assam,Nagaon,286.77,684.62,2387.35,6.27,7.49,1194.58,0.02,0.0,0.0
609,2014,Assam,Nagaon,291.65,624.8,2142.29,4.1,4.5,1097.56,0.01,0.0,0.0
609,2015,Assam,Nagaon,287.8,668.99,2324.5,3.33,3.45,1036.04,0.02,0.0,0.0
609,2016,Assam,Nagaon,287.34,674.49,2347.39,2.71,3.16,1165.25,0.01,0.0,90.0
609,2017,Assam,Nagaon,286.16,709.39,2478.97,3.38,4.13,1221.07,0.01,0.0,90.0
610,2010,Assam,Sibsagar,295.51,650.67,2201.85,1.24,0.91,733.87,0.03,0.0,0.0
610,2011,Assam,Sibsagar,297.88,613.36,2059.08,0.46,0.55,1195.65,0.03,0.0,0.0
610,2012,Assam,Sibsagar,300.09,703.63,2344.73,0.47,0.32,680.85,0.02,0.0,0.0
610,2013,Assam,Sibsagar,314.79,691.05,2195.27,0.21,0.2,952.38,0.02,0.0,0.0
610,2014,Assam,Sibsagar,313.37,658.9,2102.63,0.15,0.09,600.0,0.03,0.0,0.0
610,2015,Assam,Sibsagar,315.03,665.27,2111.77,0.15,0.12,800.0,0.04,0.0,0.0
610,2016,Assam,Sibsagar,320.47,656.05,2047.11,0.14,0.18,1333.33,0.02,0.0,72.0
610,2017,Assam,Sibsagar,330.49,718.15,2172.97,0.14,0.19,1392.59,0.01,0.0,64.29
626,2010,Himachal Pradesh,Bilashpur,1.51,3.13,2072.85,25.07,26.3,1049.06,0.0,0.0,0.0
626,2011,Himachal Pradesh,Bilashpur,1.5,3.11,2073.33,24.94,38.19,1531.27,0.0,0.0,0.0
626,2012,Himachal Pradesh,Bilashpur,1.5,3.16,2106.67,25.3,30.3,1197.63,0.0,0.0,0.0
626,2013,Himachal Pradesh,Bilashpur,1.46,3.03,2075.34,24.31,15.68,645.0,0.0,0.0,0.0
626,2014,Himachal Pradesh,Bilashpur,1.44,3.3,2291.67,24.05,29.67,1233.68,0.0,0.0,0.0
626,2015,Himachal Pradesh,Bilashpur,1.43,2.97,2076.92,23.8,36.85,1548.32,0.0,0.0,0.0
626,2016,Himachal Pradesh,Bilashpur,1.41,2.94,2078.5,23.55,15.29,649.27,0.0,0.0,0.0
626,2017,Himachal Pradesh,Bilashpur,1.43,2.98,2090.34,23.8,37.85,1590.31,0.0,0.0,0.0
627,2010,Himachal Pradesh,Chamba,2.62,3.16,1206.11,19.67,42.85,2178.44,0.0,0.0,0.0
627,2011,Himachal Pradesh,Chamba,2.61,3.14,1203.07,19.57,29.39,1501.79,0.0,0.0,0.0
627,2012,Himachal Pradesh,Chamba,2.62,3.19,1217.56,19.85,49.36,2486.65,0.0,0.0,0.0
627,2013,Himachal Pradesh,Chamba,2.54,3.06,1204.72,23.08,15.61,676.34,0.0,0.0,0.0
627,2014,Himachal Pradesh,Chamba,2.52,3.33,1321.43,21.88,48.35,2209.78,0.0,0.0,0.0
627,2015,Himachal Pradesh,Chamba,2.49,3.0,1204.82,18.68,50.28,2691.65,0.0,0.0,0.0
627,2016,Himachal Pradesh,Chamba,2.46,2.97,1203.65,18.48,24.91,1347.96,0.0,0.0,0.0
627,2017,Himachal Pradesh,Chamba,2.49,3.0,1203.93,18.68,50.28,2691.78,0.0,0.0,0.0
629,2010,Himachal Pradesh,Kangra,38.95,59.87,1537.1,155.18,255.22,1644.67,0.0,0.0,0.0
629,2011,Himachal Pradesh,Kangra,38.76,59.57,1536.89,154.39,215.68,1396.98,0.01,0.0,0.0
629,2012,Himachal Pradesh,Kangra,38.92,60.43,1552.67,156.61,293.98,1877.15,0.0,0.0,0.0
629,2013,Himachal Pradesh,Kangra,37.76,58.06,1537.61,190.35,150.33,789.76,0.0,0.0,0.0
629,2014,Himachal Pradesh,Kangra,37.38,63.2,1690.74,148.91,284.12,1908.0,0.0,0.0,0.0
629,2015,Himachal Pradesh,Kangra,36.98,56.84,1537.05,147.35,264.18,1792.87,0.0,0.0,0.0
629,2016,Himachal Pradesh,Kangra,36.59,56.24,1537.13,145.77,148.35,1017.64,0.0,0.0,60.0
629,2017,Himachal Pradesh,Kangra,36.98,56.95,1539.86,147.34,264.38,1794.31,0.0,0.0,0.0
630,2010,Himachal Pradesh,Kinnaur,0.02,0.02,1000.0,0.2,0.32,1600.0,0.0,0.0,0.0
630,2011,Himachal Pradesh,Kinnaur,0.02,0.02,1000.0,0.2,0.2,1000.0,0.0,0.0,0.0
630,2012,Himachal Pradesh,Kinnaur,0.02,0.02,1000.0,0.2,0.36,1800.0,0.0,0.0,0.0
630,2013,Himachal Pradesh,Kinnaur,0.01,0.02,2000.0,0.19,0.19,1000.0,0.0,0.0,0.0
630,2014,Himachal Pradesh,Kinnaur,0.01,0.02,2000.0,0.19,0.36,1894.74,0.0,0.0,0.0
630,2015,Himachal Pradesh,Kinnaur,0.01,0.02,2000.0,0.19,0.19,1000.0,0.0,0.0,0.0
630,2016,Himachal Pradesh,Kinnaur,0.01,0.02,1500.0,0.18,0.19,1005.43,0.0,0.0,0.0
630,2017,Himachal Pradesh,Kinnaur,0.01,0.02,1571.43,0.19,0.19,994.62,0.0,0.0,0.0
631,2010,Himachal Pradesh,Kullu,1.42,1.85,1302.82,23.01,48.42,2104.3,0.0,0.0,0.0
631,2011,Himachal Pradesh,Kullu,1.41,1.84,1304.96,22.89,33.81,1477.06,0.0,0.0,0.0
631,2012,Himachal Pradesh,Kullu,1.42,1.87,1316.9,23.22,55.77,2401.81,0.0,0.0,0.0
631,2013,Himachal Pradesh,Kullu,1.37,1.8,1313.87,36.69,28.05,764.51,0.0,0.0,0.0
631,2014,Himachal Pradesh,Kullu,1.36,1.96,1441.18,31.71,54.62,1722.49,0.0,0.0,0.0
631,2015,Himachal Pradesh,Kullu,1.34,1.76,1313.43,21.85,34.54,1580.78,0.0,0.0,0.0
631,2016,Himachal Pradesh,Kullu,1.33,1.74,1307.52,21.61,28.14,1302.09,0.0,0.0,0.0
631,2017,Himachal Pradesh,Kullu,1.34,1.76,1308.04,21.85,34.54,1581.25,0.0,0.0,0.0
632,2010,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.06,0.08,1333.33,0.0,0.0,0.0
632,2011,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.05,0.07,1400.0,0.0,0.0,0.0
632,2012,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.06,0.09,1500.0,0.0,0.0,0.0
632,2013,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.05,0.05,1000.0,0.0,0.0,0.0
632,2014,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.05,0.09,1800.0,0.0,0.0,0.0
632,2015,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.05,0.08,1600.0,0.0,0.0,0.0
632,2016,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.05,0.05,903.85,0.0,0.0,0.0
632,2017,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,0.05,0.08,1415.09,0.0,0.0,0.0
633,2010,Himachal Pradesh,Solan,4.11,10.36,2520.68,24.67,21.16,857.72,0.01,0.01,1000.0
633,2011,Himachal Pradesh,Solan,4.09,10.31,2520.78,24.55,39.74,1618.74,0.01,0.01,1000.0
633,2012,Himachal Pradesh,Solan,4.11,10.46,2545.01,24.9,65.0,2610.44,0.0,0.0,0.0
633,2013,Himachal Pradesh,Solan,3.98,10.05,2525.13,39.92,33.16,830.66,0.0,0.0,0.0
633,2014,Himachal Pradesh,Solan,3.94,10.94,2776.65,23.67,63.66,2689.48,0.0,0.0,0.0
633,2015,Himachal Pradesh,Solan,3.9,9.84,2523.08,27.48,34.15,1242.72,0.0,0.0,0.0
633,2016,Himachal Pradesh,Solan,3.86,9.73,2521.24,23.18,32.8,1415.3,0.03,0.0,73.33
633,2017,Himachal Pradesh,Solan,3.9,9.84,2521.4,27.48,34.15,1242.82,0.0,0.0,0.0
634,2010,Himachal Pradesh,Mandi,19.96,24.06,1205.41,64.29,75.57,1175.45,0.0,0.0,0.0
634,2011,Himachal Pradesh,Mandi,19.86,23.94,1205.44,63.97,95.81,1497.73,0.0,0.0,0.0
634,2012,Himachal Pradesh,Mandi,19.95,24.28,1217.04,64.88,87.04,1341.55,0.0,0.0,0.0
634,2013,Himachal Pradesh,Mandi,19.35,23.33,1205.68,54.34,44.34,815.97,0.0,0.0,0.0
634,2014,Himachal Pradesh,Mandi,19.15,25.39,1325.85,61.69,85.25,1381.91,0.0,0.0,0.0
634,2015,Himachal Pradesh,Mandi,18.95,32.84,1732.98,61.04,120.4,1972.48,0.0,0.0,0.0
634,2016,Himachal Pradesh,Mandi,18.75,22.6,1205.34,60.39,43.92,727.29,0.0,0.0,0.0
634,2017,Himachal Pradesh,Mandi,18.95,32.84,1733.09,61.04,120.39,1972.3,0.0,0.0,0.0
635,2010,Himachal Pradesh,Shimla,1.2,1.1,916.67,10.43,12.92,1238.73,0.0,0.0,0.0
635,2011,Himachal Pradesh,Shimla,1.19,1.09,915.97,10.37,14.95,1441.66,0.0,0.0,0.0
635,2012,Himachal Pradesh,Shimla,1.2,1.11,925.0,10.52,14.88,1414.45,0.0,0.0,0.0
635,2013,Himachal Pradesh,Shimla,1.16,1.07,922.41,10.11,7.75,766.57,0.0,0.0,0.0
635,2014,Himachal Pradesh,Shimla,1.15,1.16,1008.7,10.0,14.58,1458.0,0.0,0.0,0.0
635,2015,Himachal Pradesh,Shimla,1.14,1.04,912.28,14.1,28.15,1996.45,0.0,0.0,0.0
635,2016,Himachal Pradesh,Shimla,1.12,1.03,917.26,9.79,7.51,766.8,0.0,0.0,0.0
635,2017,Himachal Pradesh,Shimla,1.14,1.04,917.25,14.1,28.15,1996.88,0.0,0.0,0.0
636,2010,Himachal Pradesh,Sirmaur,5.65,6.69,1184.07,24.37,51.87,2128.44,0.0,0.0,0.0
636,2011,Himachal Pradesh,Sirmaur,5.62,5.62,1000.0,24.25,38.94,1605.77,0.0,0.0,0.0
636,2012,Himachal Pradesh,Sirmaur,5.65,6.75,1194.69,24.6,59.75,2428.86,0.0,0.0,0.0
636,2013,Himachal Pradesh,Sirmaur,5.48,6.49,1184.31,36.64,29.12,794.76,0.0,0.0,0.0
636,2014,Himachal Pradesh,Sirmaur,5.43,7.06,1300.18,23.39,58.52,2501.92,0.0,0.0,0.0
636,2015,Himachal Pradesh,Sirmaur,5.37,6.35,1182.5,28.15,33.48,1189.34,0.0,0.0,0.0
636,2016,Himachal Pradesh,Sirmaur,5.31,6.29,1183.99,22.9,30.15,1316.81,0.0,0.0,0.0
636,2017,Himachal Pradesh,Sirmaur,5.37,6.35,1183.9,28.15,33.58,1192.89,0.0,0.0,0.0
651,2010,Kerala,Alappuzha,37.06,91.33,2464.38,0.0,0.0,0.0,0.0,0.0,0.0
651,2011,Kerala,Alappuzha,36.25,111.98,3089.1,0.0,0.0,0.0,0.0,0.0,0.0
651,2012,Kerala,Alappuzha,36.2,104.59,2889.23,0.0,0.0,0.0,0.0,0.0,0.0
651,2013,Kerala,Alappuzha,37.4,106.87,2857.49,0.0,0.0,0.0,0.0,0.0,0.0
651,2014,Kerala,Alappuzha,34.42,103.1,2995.35,0.0,0.0,0.0,0.0,0.0,0.0
651,2015,Kerala,Alappuzha,31.72,89.34,2816.52,0.0,0.0,0.0,0.0,0.0,0.0
651,2016,Kerala,Alappuzha,32.45,102.44,3156.53,0.0,0.0,0.0,0.0,0.0,0.0
651,2017,Kerala,Alappuzha,36.33,105.68,2909.18,0.0,0.0,0.0,0.0,0.0,0.0
652,2010,Kerala,Kannur,14.39,32.95,2290.77,0.0,0.0,0.0,0.0,0.0,0.0
652,2011,Kerala,Kannur,12.76,29.0,2272.19,0.0,0.0,0.0,0.0,0.0,0.0
652,2012,Kerala,Kannur,13.79,32.22,2337.18,0.0,0.0,0.0,0.0,0.0,0.0
652,2013,Kerala,Kannur,13.33,31.55,2367.13,0.0,0.0,0.0,0.0,0.0,0.0
652,2014,Kerala,Kannur,11.04,26.46,2397.51,0.0,0.0,0.0,0.0,0.0,0.0
652,2015,Kerala,Kannur,12.55,28.41,2263.13,0.0,0.0,0.0,0.0,0.0,0.0
652,2016,Kerala,Kannur,10.16,24.1,2372.41,0.0,0.0,0.0,0.0,0.0,0.0
652,2017,Kerala,Kannur,10.07,23.85,2367.44,0.0,0.0,0.0,0.0,0.0,0.0
653,2010,Kerala,Eranakulam,9.38,18.77,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2011,Kerala,Eranakulam,7.98,17.2,2154.6,0.0,0.0,0.0,0.0,0.0,0.0
653,2012,Kerala,Eranakulam,4.18,9.17,2194.92,0.0,0.0,0.0,0.0,0.0,0.0
653,2013,Kerala,Eranakulam,4.18,9.42,2252.51,0.0,0.0,0.0,0.0,0.0,0.0
653,2014,Kerala,Eranakulam,4.78,10.33,2161.09,0.0,0.0,0.0,0.0,0.0,0.0
653,2015,Kerala,Eranakulam,6.13,13.09,2136.1,0.0,0.0,0.0,0.0,0.0,0.0
653,2016,Kerala,Eranakulam,4.87,11.02,2263.54,0.0,0.0,1000.0,0.0,0.0,0.0
653,2017,Kerala,Eranakulam,5.58,13.35,2392.29,0.0,0.0,1000.0,0.0,0.0,0.0
655,2010,Kerala,Kottayam,16.24,44.76,2756.96,0.0,0.0,0.0,0.0,0.0,0.0
655,2011,Kerala,Kottayam,22.42,66.09,2948.17,0.0,0.0,0.0,0.0,0.0,0.0
655,2012,Kerala,Kottayam,18.51,53.56,2893.16,0.0,0.0,0.0,0.0,0.0,0.0
655,2013,Kerala,Kottayam,16.28,52.17,3204.94,0.0,0.0,0.0,0.0,0.0,0.0
655,2014,Kerala,Kottayam,17.86,50.83,2846.02,0.0,0.0,0.0,0.0,0.0,0.0
